tanggal,harga_emas
2014-06-19,559000.0
2014-06-20,569000.0
2014-06-23,569000.0
2014-06-24,569000.0
2014-06-25,570000.0
2014-06-26,571000.0
2014-06-27,572000.0
2014-06-30,570000.0
2014-07-01,571000.0
2014-07-02,565000.0
2014-07-03,566000.0
2014-07-04,568000.0
2014-07-07,564000.0
2014-07-08,562000.0
2014-07-09,561500.0
2014-07-10,561000.0
2014-07-11,558000.0
2014-07-14,559000.0
2014-07-15,553000.0
2014-07-16,551000.0
2014-07-17,551000.0
2014-07-18,556000.0
2014-07-21,554000.0
2014-07-22,552000.0
2014-07-23,549000.0
2014-07-24,549000.0
2014-07-25,548000.0
2014-07-28,548833.3333333334
2014-07-29,549666.6666666666
2014-07-30,550500.0
2014-07-31,551333.3333333334
2014-08-01,552166.6666666666
2014-08-04,553000.0
2014-08-05,551000.0
2014-08-06,551000.0
2014-08-07,557000.0
2014-08-08,558000.0
2014-08-11,557000.0
2014-08-12,557000.0
2014-08-13,555000.0
2014-08-14,556000.0
2014-08-15,556000.0
2014-08-18,550000.0
2014-08-19,551000.0
2014-08-20,551000.0
2014-08-21,551000.0
2014-08-22,551000.0
2014-08-25,551000.0
2014-08-26,551000.0
2014-08-27,551000.0
2014-08-28,551000.0
2014-08-29,552000.0
2014-09-01,551000.0
2014-09-02,551000.0
2014-09-03,549000.0
2014-09-04,550000.0
2014-09-05,549000.0
2014-09-08,549000.0
2014-09-09,548000.0
2014-09-10,548000.0
2014-09-11,548000.0
2014-09-12,548000.0
2014-09-15,547000.0
2014-09-16,547000.0
2014-09-17,547000.0
2014-09-18,546000.0
2014-09-19,546000.0
2014-09-22,544000.0
2014-09-23,544000.0
2014-09-24,544000.0
2014-09-25,544000.0
2014-09-26,543000.0
2014-09-29,543000.0
2014-09-30,545000.0
2014-10-01,545000.0
2014-10-02,545000.0
2014-10-03,545000.0
2014-10-06,543000.0
2014-10-07,544000.0
2014-10-08,544000.0
2014-10-09,545000.0
2014-10-10,545000.0
2014-10-13,546000.0
2014-10-14,546000.0
2014-10-15,545000.0
2014-10-16,549000.0
2014-10-17,549000.0
2014-10-20,546000.0
2014-10-21,546000.0
2014-10-22,545000.0
2014-10-23,544000.0
2014-10-24,543000.0
2014-10-27,543000.0
2014-10-28,543000.0
2014-10-29,546000.0
2014-10-30,544000.0
2014-10-31,543000.0
2014-11-03,542000.0
2014-11-04,542000.0
2014-11-05,542000.0
2014-11-06,542000.0
2014-11-07,542000.0
2014-11-10,542000.0
2014-11-11,541000.0
2014-11-12,541000.0
2014-11-13,540000.0
2014-11-14,539000.0
2014-11-17,540000.0
2014-11-18,540000.0
2014-11-19,540000.0
2014-11-20,539000.0
2014-11-21,539000.0
2014-11-24,542000.0
2014-11-25,540000.0
2014-11-26,540000.0
2014-11-27,539000.0
2014-11-28,538000.0
2014-12-01,536000.0
2014-12-02,543000.0
2014-12-03,542000.0
2014-12-04,544000.0
2014-12-05,544000.0
2014-12-08,541000.0
2014-12-09,540000.0
2014-12-10,551000.0
2014-12-11,551000.0
2014-12-12,551000.0
2014-12-15,552000.0
2014-12-16,549000.0
2014-12-17,551000.0
2014-12-18,550000.0
2014-12-19,547000.0
2014-12-22,545000.0
2014-12-23,541000.0
2014-12-24,541000.0
2014-12-25,541666.6666666666
2014-12-26,542333.3333333334
2014-12-29,543000.0
2014-12-30,540000.0
2014-12-31,549000.0
2015-01-01,547000.0
2015-01-02,545000.0
2015-01-05,545000.0
2015-01-06,550000.0
2015-01-07,557000.0
2015-01-08,558000.0
2015-01-09,557000.0
2015-01-12,563000.0
2015-01-13,561000.0
2015-01-14,563000.0
2015-01-15,561000.0
2015-01-16,573000.0
2015-01-19,580000.0
2015-01-20,580000.0
2015-01-21,584000.0
2015-01-22,582000.0
2015-01-23,581000.0
2015-01-26,579000.0
2015-01-27,575000.0
2015-01-28,580000.0
2015-01-29,578000.0
2015-01-30,570000.0
2015-02-02,581000.0
2015-02-03,578000.0
2015-02-04,574000.0
2015-02-05,577000.0
2015-02-06,576000.0
2015-02-09,565000.0
2015-02-10,566000.0
2015-02-11,563000.0
2015-02-12,563000.0
2015-02-13,566000.0
2015-02-16,567000.0
2015-02-17,567000.0
2015-02-18,564000.0
2015-02-19,564000.0
2015-02-20,564000.0
2015-02-23,564000.0
2015-02-24,563000.0
2015-02-25,564000.0
2015-02-26,565000.0
2015-02-27,566000.0
2015-03-02,567000.0
2015-03-03,569000.0
2015-03-04,568000.0
2015-03-05,568000.0
2015-03-06,568000.0
2015-03-09,564000.0
2015-03-10,564000.0
2015-03-11,563000.0
2015-03-12,563000.0
2015-03-13,563000.0
2015-03-16,562000.0
2015-03-17,562000.0
2015-03-18,561000.0
2015-03-19,562000.0
2015-03-20,562000.0
2015-03-23,563000.0
2015-03-24,564000.0
2015-03-25,563000.0
2015-03-26,563000.0
2015-03-27,569000.0
2015-03-30,568000.0
2015-03-31,566000.0
2015-04-01,565000.0
2015-04-02,570000.0
2015-04-03,572000.0
2015-04-06,574000.0
2015-04-07,572000.0
2015-04-08,571000.0
2015-04-09,570000.0
2015-04-10,568000.0
2015-04-13,570000.0
2015-04-14,568000.0
2015-04-15,567000.0
2015-04-16,570000.0
2015-04-17,570000.0
2015-04-20,567000.0
2015-04-21,566000.0
2015-04-22,568000.0
2015-04-23,565000.0
2015-04-24,567000.0
2015-04-27,565000.0
2015-04-28,569000.0
2015-04-29,574000.0
2015-04-30,571000.0
2015-05-01,568000.0
2015-05-04,565000.0
2015-05-05,567000.0
2015-05-06,568000.0
2015-05-07,569000.0
2015-05-08,567000.0
2015-05-11,571000.0
2015-05-12,567000.0
2015-05-13,567000.0
2015-05-14,581000.0
2015-05-15,579000.0
2015-05-18,578000.0
2015-05-19,579000.0
2015-05-20,577000.0
2015-05-21,577000.0
2015-05-22,575000.0
2015-05-25,573000.0
2015-05-26,575000.0
2015-05-27,570000.0
2015-05-28,572000.0
2015-05-29,571000.0
2015-06-01,573000.0
2015-06-02,573500.0
2015-06-03,574000.0
2015-06-04,571000.0
2015-06-05,570000.0
2015-06-08,569000.0
2015-06-09,571000.0
2015-06-10,573000.0
2015-06-11,575000.0
2015-06-12,573000.0
2015-06-15,574000.0
2015-06-16,575000.0
2015-06-17,574000.0
2015-06-18,576000.0
2015-06-19,580000.0
2015-06-22,579000.0
2015-06-23,575000.0
2015-06-24,572000.0
2015-06-25,571000.0
2015-06-26,572000.0
2015-06-29,575000.0
2015-06-30,574000.0
2015-07-01,572000.0
2015-07-02,570000.0
2015-07-03,569000.0
2015-07-06,570000.0
2015-07-07,570000.0
2015-07-08,570000.0
2015-07-09,570000.0
2015-07-10,571000.0
2015-07-13,571000.0
2015-07-14,570000.0
2015-07-15,570000.0
2015-07-16,569400.0
2015-07-17,568800.0
2015-07-20,568200.0
2015-07-21,567600.0
2015-07-22,567000.0
2015-07-23,567000.0
2015-07-24,567000.0
2015-07-27,567000.0
2015-07-28,567000.0
2015-07-29,567000.0
2015-07-30,567000.0
2015-07-31,567000.0
2015-08-03,567000.0
2015-08-04,567000.0
2015-08-05,567000.0
2015-08-06,567000.0
2015-08-07,566000.0
2015-08-10,566000.0
2015-08-11,566000.0
2015-08-12,567000.0
2015-08-13,568000.0
2015-08-14,567000.0
2015-08-17,567000.0
2015-08-18,567000.0
2015-08-19,568000.0
2015-08-20,572000.0
2015-08-21,580000.0
2015-08-24,583000.0
2015-08-25,584000.0
2015-08-26,583000.0
2015-08-27,578000.0
2015-08-28,578000.0
2015-08-31,577000.0
2015-09-01,578000.0
2015-09-02,580000.0
2015-09-03,580000.0
2015-09-04,578000.0
2015-09-07,577000.0
2015-09-08,579000.0
2015-09-09,581000.0
2015-09-10,576000.0
2015-09-11,580000.0
2015-09-14,577000.0
2015-09-15,579000.0
2015-09-16,579000.0
2015-09-17,585000.0
2015-09-18,590000.0
2015-09-21,593000.0
2015-09-22,591000.0
2015-09-23,589000.0
2015-09-24,597500.0
2015-09-25,606000.0
2015-09-28,606000.0
2015-09-29,601000.0
2015-09-30,600000.0
2015-10-01,596000.0
2015-10-02,594000.0
2015-10-05,601000.0
2015-10-06,597000.0
2015-10-07,597000.0
2015-10-08,592000.0
2015-10-09,587000.0
2015-10-12,576000.0
2015-10-13,577000.0
2015-10-14,582500.0
2015-10-15,588000.0
2015-10-16,583000.0
2015-10-19,586000.0
2015-10-20,583000.0
2015-10-21,585000.0
2015-10-22,583000.0
2015-10-23,580000.0
2015-10-26,578000.0
2015-10-27,579000.0
2015-10-28,579000.0
2015-10-29,578000.0
2015-10-30,572000.0
2015-11-02,572000.0
2015-11-03,571000.0
2015-11-04,570000.0
2015-11-05,570000.0
2015-11-06,570000.0
2015-11-09,570000.0
2015-11-10,570000.0
2015-11-11,570000.0
2015-11-12,570000.0
2015-11-13,569000.0
2015-11-16,569000.0
2015-11-17,569000.0
2015-11-18,569000.0
2015-11-19,569000.0
2015-11-20,569000.0
2015-11-23,569000.0
2015-11-24,568000.0
2015-11-25,568000.0
2015-11-26,567000.0
2015-11-27,568000.0
2015-11-30,566000.0
2015-12-01,567000.0
2015-12-02,567000.0
2015-12-03,566000.0
2015-12-04,567000.0
2015-12-07,568000.0
2015-12-08,567000.0
2015-12-09,567000.0
2015-12-10,567000.0
2015-12-11,568000.0
2015-12-14,568000.0
2015-12-15,567000.0
2015-12-16,567000.0
2015-12-17,567000.0
2015-12-18,566000.0
2015-12-21,567000.0
2015-12-22,567000.0
2015-12-23,565000.0
2015-12-24,565000.0
2015-12-25,565000.0
2015-12-28,565000.0
2015-12-29,565000.0
2015-12-30,565000.0
2015-12-31,565000.0
2016-01-01,565000.0
2016-01-04,565000.0
2016-01-05,566000.0
2016-01-06,566000.0
2016-01-07,567000.0
2016-01-08,569000.0
2016-01-11,568000.0
2016-01-12,567000.0
2016-01-13,565000.0
2016-01-14,566000.0
2016-01-15,563000.0
2016-01-18,565000.0
2016-01-19,565000.0
2016-01-20,565000.0
2016-01-21,567000.0
2016-01-22,567000.0
2016-01-25,564000.0
2016-01-26,567000.0
2016-01-27,572000.0
2016-01-28,573000.0
2016-01-29,570000.0
2016-02-01,568000.0
2016-02-02,567000.0
2016-02-03,566000.0
2016-02-04,570000.0
2016-02-05,572000.0
2016-02-08,578000.0
2016-02-09,584000.0
2016-02-10,582000.0
2016-02-11,581000.0
2016-02-12,593000.0
2016-02-15,594000.0
2016-02-16,586000.0
2016-02-17,580000.0
2016-02-18,583000.0
2016-02-19,593000.0
2016-02-22,594000.0
2016-02-23,583000.0
2016-02-24,587000.0
2016-02-25,587000.0
2016-02-26,591000.0
2016-02-29,584000.0
2016-03-01,593000.0
2016-03-02,588000.0
2016-03-03,590000.0
2016-03-04,594000.0
2016-03-07,593000.0
2016-03-08,590000.0
2016-03-09,591000.0
2016-03-10,588000.0
2016-03-11,595000.0
2016-03-14,585000.0
2016-03-15,580000.0
2016-03-16,579000.0
2016-03-17,593000.0
2016-03-18,591000.0
2016-03-21,587000.0
2016-03-22,585000.0
2016-03-23,587000.0
2016-03-24,578000.0
2016-03-25,579000.0
2016-03-28,580000.0
2016-03-29,583000.0
2016-03-30,592000.0
2016-03-31,583000.0
2016-04-01,584000.0
2016-04-04,582000.0
2016-04-05,579000.0
2016-04-06,586000.0
2016-04-07,584000.0
2016-04-08,589000.0
2016-04-11,589000.0
2016-04-12,594000.0
2016-04-13,592000.0
2016-04-14,588000.0
2016-04-15,585000.0
2016-04-18,586000.0
2016-04-19,586000.0
2016-04-20,592000.0
2016-04-21,587000.0
2016-04-22,590000.0
2016-04-25,585000.0
2016-04-26,586000.0
2016-04-27,589000.0
2016-04-28,591000.0
2016-04-29,598000.0
2016-05-02,608000.0
2016-05-03,606000.0
2016-05-04,605000.0
2016-05-05,605666.6666666666
2016-05-06,606333.3333333334
2016-05-09,607000.0
2016-05-10,603000.0
2016-05-11,602000.0
2016-05-12,606000.0
2016-05-13,602000.0
2016-05-16,606000.0
2016-05-17,606000.0
2016-05-18,607000.0
2016-05-19,604000.0
2016-05-20,608000.0
2016-05-23,606000.0
2016-05-24,606000.0
2016-05-25,601000.0
2016-05-26,600000.0
2016-05-27,599000.0
2016-05-30,595000.0
2016-05-31,597000.0
2016-06-01,598000.0
2016-06-02,598000.0
2016-06-03,597000.0
2016-06-06,606000.0
2016-06-07,603000.0
2016-06-08,598000.0
2016-06-09,602000.0
2016-06-10,602000.0
2016-06-13,609000.0
2016-06-14,612000.0
2016-06-15,614000.0
2016-06-16,616000.0
2016-06-17,610000.0
2016-06-20,614000.0
2016-06-21,610000.0
2016-06-22,603000.0
2016-06-23,602000.0
2016-06-24,601000.0
2016-06-27,630000.0
2016-06-28,628000.0
2016-06-29,620000.0
2016-06-30,616000.0
2016-07-01,619000.0
2016-07-04,622166.6666666666
2016-07-05,625333.3333333334
2016-07-06,628500.0
2016-07-07,631666.6666666666
2016-07-08,634833.3333333334
2016-07-11,638000.0
2016-07-12,632000.0
2016-07-13,622000.0
2016-07-14,627000.0
2016-07-15,621000.0
2016-07-18,622000.0
2016-07-19,621000.0
2016-07-20,622000.0
2016-07-21,617000.0
2016-07-22,625000.0
2016-07-25,620000.0
2016-07-26,620000.0
2016-07-27,621000.0
2016-07-28,625000.0
2016-07-29,625000.0
2016-08-01,629000.0
2016-08-02,631000.0
2016-08-03,635000.0
2016-08-04,634000.0
2016-08-05,636000.0
2016-08-08,626000.0
2016-08-09,627000.0
2016-08-10,629000.0
2016-08-11,631000.0
2016-08-12,628000.0
2016-08-15,627000.0
2016-08-16,629000.0
2016-08-17,630500.0
2016-08-18,632000.0
2016-08-19,632000.0
2016-08-22,629000.0
2016-08-23,628000.0
2016-08-24,629000.0
2016-08-25,627000.0
2016-08-26,626000.0
2016-08-29,626000.0
2016-08-30,627000.0
2016-08-31,622000.0
2016-09-01,622000.0
2016-09-02,623000.0
2016-09-05,627000.0
2016-09-06,626000.0
2016-09-07,630000.0
2016-09-08,629000.0
2016-09-09,627000.0
2016-09-12,625500.0
2016-09-13,624000.0
2016-09-14,623000.0
2016-09-15,625000.0
2016-09-16,624000.0
2016-09-19,621000.0
2016-09-20,622000.0
2016-09-21,623000.0
2016-09-22,628000.0
2016-09-23,627000.0
2016-09-26,627000.0
2016-09-27,626000.0
2016-09-28,622000.0
2016-09-29,621000.0
2016-09-30,621000.0
2016-10-03,621000.0
2016-10-04,620000.0
2016-10-05,619000.0
2016-10-06,619000.0
2016-10-07,619000.0
2016-10-10,619000.0
2016-10-11,619000.0
2016-10-12,619000.0
2016-10-13,620000.0
2016-10-14,621000.0
2016-10-17,620000.0
2016-10-18,621000.0
2016-10-19,622000.0
2016-10-20,622000.0
2016-10-21,620000.0
2016-10-24,621000.0
2016-10-25,621000.0
2016-10-26,622000.0
2016-10-27,619000.0
2016-10-28,620000.0
2016-10-31,621000.0
2016-11-01,622000.0
2016-11-02,625000.0
2016-11-03,626000.0
2016-11-04,627000.0
2016-11-07,625000.0
2016-11-08,623000.0
2016-11-09,620000.0
2016-11-10,625000.0
2016-11-11,617000.0
2016-11-14,615000.0
2016-11-15,613000.0
2016-11-16,614000.0
2016-11-17,614000.0
2016-11-18,611000.0
2016-11-21,610000.0
2016-11-22,612000.0
2016-11-23,611000.0
2016-11-24,609000.0
2016-11-25,610000.0
2016-11-28,610000.0
2016-11-29,611000.0
2016-11-30,612000.0
2016-12-01,608000.0
2016-12-02,609000.0
2016-12-05,609000.0
2016-12-06,607000.0
2016-12-07,606000.0
2016-12-08,606000.0
2016-12-09,605000.0
2016-12-12,604500.0
2016-12-13,604000.0
2016-12-14,604000.0
2016-12-15,603000.0
2016-12-16,602000.0
2016-12-19,606000.0
2016-12-20,605000.0
2016-12-21,603000.0
2016-12-22,604000.0
2016-12-23,603000.0
2016-12-26,604000.0
2016-12-27,605000.0
2016-12-28,606000.0
2016-12-29,607000.0
2016-12-30,608000.0
2017-01-02,607000.0
2017-01-03,606000.0
2017-01-04,606000.0
2017-01-05,607000.0
2017-01-06,606000.0
2017-01-09,602000.0
2017-01-10,605000.0
2017-01-11,605000.0
2017-01-12,607000.0
2017-01-13,607000.0
2017-01-16,609000.0
2017-01-17,610000.0
2017-01-18,613000.0
2017-01-19,610000.0
2017-01-20,611000.0
2017-01-23,613000.0
2017-01-24,613000.0
2017-01-25,610000.0
2017-01-26,607000.0
2017-01-27,602000.0
2017-01-30,603000.0
2017-01-31,603000.0
2017-02-01,607000.0
2017-02-02,607000.0
2017-02-03,609000.0
2017-02-06,610000.0
2017-02-07,612000.0
2017-02-08,612000.0
2017-02-09,614000.0
2017-02-10,608000.0
2017-02-13,609000.0
2017-02-14,608000.0
2017-02-15,609000.0
2017-02-16,610000.0
2017-02-17,612000.0
2017-02-20,611000.0
2017-02-21,610000.0
2017-02-22,611000.0
2017-02-23,611000.0
2017-02-24,616000.0
2017-02-27,617000.0
2017-02-28,616000.0
2017-03-01,613000.0
2017-03-02,612000.0
2017-03-03,609000.0
2017-03-06,609000.0
2017-03-07,606000.0
2017-03-08,603000.0
2017-03-09,601000.0
2017-03-10,599000.0
2017-03-13,600000.0
2017-03-14,598000.0
2017-03-15,597000.0
2017-03-16,601000.0
2017-03-17,602000.0
2017-03-20,604000.0
2017-03-21,605000.0
2017-03-22,607000.0
2017-03-23,609000.0
2017-03-24,609000.0
2017-03-27,612000.0
2017-03-28,611000.0
2017-03-29,610000.0
2017-03-30,611000.0
2017-03-31,608000.0
2017-04-03,609000.0
2017-04-04,611000.0
2017-04-05,611000.0
2017-04-06,612000.0
2017-04-07,609000.0
2017-04-10,610000.0
2017-04-11,611000.0
2017-04-12,614000.0
2017-04-13,618000.0
2017-04-14,619000.0
2017-04-17,620000.0
2017-04-18,615000.0
2017-04-19,619000.0
2017-04-20,615000.0
2017-04-21,617000.0
2017-04-24,616000.0
2017-04-25,615000.0
2017-04-26,609000.0
2017-04-27,610000.0
2017-04-28,609000.0
2017-05-01,608000.0
2017-05-02,607000.0
2017-05-03,607000.0
2017-05-04,600000.0
2017-05-05,598000.0
2017-05-08,601000.0
2017-05-09,600000.0
2017-05-10,599000.0
2017-05-11,596000.0
2017-05-12,601000.0
2017-05-15,599000.0
2017-05-16,600000.0
2017-05-17,604000.0
2017-05-18,609000.0
2017-05-19,605000.0
2017-05-22,608000.0
2017-05-23,609000.0
2017-05-24,606000.0
2017-05-25,606000.0
2017-05-26,607000.0
2017-05-29,610000.0
2017-05-30,610000.0
2017-05-31,609000.0
2017-06-01,609500.0
2017-06-02,610000.0
2017-06-05,615000.0
2017-06-06,615000.0
2017-06-07,619000.0
2017-06-08,616000.0
2017-06-09,614000.0
2017-06-12,612000.0
2017-06-13,610000.0
2017-06-14,612000.0
2017-06-15,610000.0
2017-06-16,608000.0
2017-06-19,609000.0
2017-06-20,605000.0
2017-06-21,606000.0
2017-06-22,607000.0
2017-06-23,606714.2857142857
2017-06-26,606428.5714285715
2017-06-27,606142.8571428572
2017-06-28,605857.1428571428
2017-06-29,605571.4285714285
2017-06-30,605285.7142857143
2017-07-03,605000.0
2017-07-04,601000.0
2017-07-05,604000.0
2017-07-06,603000.0
2017-07-07,602000.0
2017-07-10,599000.0
2017-07-11,600000.0
2017-07-12,602000.0
2017-07-13,602000.0
2017-07-14,602000.0
2017-07-17,607000.0
2017-07-18,607000.0
2017-07-19,610000.0
2017-07-20,610000.0
2017-07-21,610000.0
2017-07-24,614000.0
2017-07-25,613000.0
2017-07-26,610000.0
2017-07-27,615000.0
2017-07-28,615000.0
2017-07-31,618000.0
2017-08-01,617000.0
2017-08-02,617000.0
2017-08-03,615000.0
2017-08-04,617000.0
2017-08-07,613000.0
2017-08-08,613000.0
2017-08-09,615000.0
2017-08-10,618000.0
2017-08-11,621000.0
2017-08-14,621000.0
2017-08-15,619000.0
2017-08-16,618000.0
2017-08-17,621000.0
2017-08-18,624000.0
2017-08-21,622000.0
2017-08-22,624000.0
2017-08-23,621000.0
2017-08-24,624000.0
2017-08-25,623000.0
2017-08-28,625000.0
2017-08-29,634000.0
2017-08-30,631000.0
2017-08-31,631000.0
2017-09-01,634500.0
2017-09-04,638000.0
2017-09-05,637000.0
2017-09-06,639000.0
2017-09-07,636000.0
2017-09-08,642000.0
2017-09-11,637000.0
2017-09-12,631000.0
2017-09-13,632000.0
2017-09-14,629000.0
2017-09-15,634000.0
2017-09-18,629000.0
2017-09-19,627000.0
2017-09-20,629000.0
2017-09-21,627000.0
2017-09-22,624000.0
2017-09-25,626000.0
2017-09-26,630000.0
2017-09-27,627000.0
2017-09-28,625000.0
2017-09-29,628000.0
2017-10-02,621000.0
2017-10-03,619000.0
2017-10-04,622000.0
2017-10-05,622000.0
2017-10-06,622000.0
2017-10-09,628000.0
2017-10-10,633000.0
2017-10-11,636000.0
2017-10-12,638000.0
2017-10-13,640000.0
2017-10-16,644000.0
2017-10-17,640000.0
2017-10-18,638000.0
2017-10-19,637000.0
2017-10-20,642000.0
2017-10-23,638000.0
2017-10-24,643000.0
2017-10-25,639000.0
2017-10-26,642000.0
2017-10-27,636000.0
2017-10-30,641000.0
2017-10-31,640000.0
2017-11-01,637000.0
2017-11-02,640000.0
2017-11-03,640000.0
2017-11-06,638000.0
2017-11-07,639000.0
2017-11-08,637000.0
2017-11-09,639000.0
2017-11-10,640000.0
2017-11-13,636000.0
2017-11-14,637000.0
2017-11-15,638000.0
2017-11-16,638000.0
2017-11-17,638000.0
2017-11-20,643000.0
2017-11-21,637000.0
2017-11-22,639000.0
2017-11-23,641000.0
2017-11-24,640000.0
2017-11-27,639000.0
2017-11-28,641000.0
2017-11-29,640000.0
2017-11-30,637000.0
2017-12-01,635000.0
2017-12-04,633000.0
2017-12-05,635000.0
2017-12-06,631000.0
2017-12-07,631000.0
2017-12-08,628000.0
2017-12-11,628000.0
2017-12-12,627000.0
2017-12-13,628000.0
2017-12-14,633000.0
2017-12-15,632000.0
2017-12-18,632000.0
2017-12-19,635000.0
2017-12-20,635000.0
2017-12-21,637000.0
2017-12-22,636000.0
2017-12-25,638000.0
2017-12-26,640000.0
2017-12-27,642000.0
2017-12-28,643000.0
2017-12-29,645000.0
2018-01-01,647000.0
2018-01-02,649000.0
2018-01-03,652000.0
2018-01-04,647000.0
2018-01-05,650000.0
2018-01-08,648000.0
2018-01-09,647000.0
2018-01-10,645000.0
2018-01-11,648000.0
2018-01-12,650000.0
2018-01-15,650000.0
2018-01-16,649000.0
2018-01-17,647000.0
2018-01-18,643000.0
2018-01-19,643000.0
2018-01-22,643000.0
2018-01-23,642000.0
2018-01-24,645000.0
2018-01-25,651000.0
2018-01-26,648000.0
2018-01-29,651000.0
2018-01-30,648000.0
2018-01-31,650000.0
2018-02-01,653000.0
2018-02-02,653000.0
2018-02-05,648000.0
2018-02-06,653000.0
2018-02-07,651000.0
2018-02-08,649000.0
2018-02-09,652000.0
2018-02-12,651000.0
2018-02-13,653000.0
2018-02-14,658000.0
2018-02-15,663000.0
2018-02-16,660500.0
2018-02-19,658000.0
2018-02-20,656000.0
2018-02-21,652000.0
2018-02-22,652000.0
2018-02-23,656000.0
2018-02-26,655000.0
2018-02-27,657000.0
2018-02-28,653000.0
2018-03-01,655000.0
2018-03-02,658000.0
2018-03-05,658000.0
2018-03-06,657000.0
2018-03-07,665000.0
2018-03-08,659000.0
2018-03-09,658000.0
2018-03-12,661000.0
2018-03-13,660000.0
2018-03-14,659000.0
2018-03-15,659000.0
2018-03-16,656000.0
2018-03-19,656000.0
2018-03-20,658000.0
2018-03-21,657000.0
2018-03-22,665000.0
2018-03-23,664000.0
2018-03-26,672000.0
2018-03-27,673000.0
2018-03-28,666000.0
2018-03-29,662000.0
2018-03-30,662500.0
2018-04-02,663000.0
2018-04-03,669000.0
2018-04-04,666000.0
2018-04-05,666000.0
2018-04-06,666000.0
2018-04-09,665000.0
2018-04-10,669000.0
2018-04-11,670000.0
2018-04-12,674000.0
2018-04-13,669000.0
2018-04-16,671000.0
2018-04-17,673000.0
2018-04-18,673000.0
2018-04-19,674000.0
2018-04-20,671000.0
2018-04-23,668000.0
2018-04-24,668000.0
2018-04-25,671000.0
2018-04-26,668000.0
2018-04-27,668000.0
2018-04-30,668000.0
2018-05-01,666000.0
2018-05-02,664000.0
2018-05-03,666000.0
2018-05-04,670000.0
2018-05-07,670000.0
2018-05-08,671000.0
2018-05-09,673000.0
2018-05-10,674000.0
2018-05-11,675000.0
2018-05-14,670000.0
2018-05-15,669000.0
2018-05-16,665000.0
2018-05-17,667000.0
2018-05-18,666000.0
2018-05-21,667000.0
2018-05-22,670000.0
2018-05-23,670000.0
2018-05-24,672000.0
2018-05-25,675000.0
2018-05-28,671000.0
2018-05-29,670000.0
2018-05-30,669000.0
2018-05-31,668000.0
2018-06-01,665500.0
2018-06-04,663000.0
2018-06-05,662000.0
2018-06-06,665000.0
2018-06-07,665000.0
2018-06-08,665000.0
2018-06-11,663888.8888888889
2018-06-12,662777.7777777778
2018-06-13,661666.6666666666
2018-06-14,660555.5555555555
2018-06-15,659444.4444444445
2018-06-18,658333.3333333334
2018-06-19,657222.2222222222
2018-06-20,656111.1111111111
2018-06-21,655000.0
2018-06-22,660000.0
2018-06-25,662000.0
2018-06-26,660000.0
2018-06-27,658500.0
2018-06-28,657000.0
2018-06-29,659000.0
2018-07-02,664000.0
2018-07-03,659000.0
2018-07-04,665000.0
2018-07-05,664000.0
2018-07-06,666000.0
2018-07-09,666000.0
2018-07-10,664000.0
2018-07-11,663000.0
2018-07-12,661000.0
2018-07-13,663000.0
2018-07-16,660000.0
2018-07-17,660000.0
2018-07-18,656000.0
2018-07-19,656000.0
2018-07-20,655000.0
2018-07-23,660000.0
2018-07-24,656000.0
2018-07-25,656000.0
2018-07-26,662000.0
2018-07-27,659000.0
2018-07-30,659000.0
2018-07-31,654000.0
2018-08-01,656000.0
2018-08-02,654000.0
2018-08-03,651000.0
2018-08-06,654000.0
2018-08-07,652000.0
2018-08-08,653000.0
2018-08-09,651000.0
2018-08-10,650000.0
2018-08-13,650000.0
2018-08-14,649000.0
2018-08-15,649000.0
2018-08-16,645000.0
2018-08-17,646500.0
2018-08-20,648000.0
2018-08-21,649000.0
2018-08-22,649500.0
2018-08-23,650000.0
2018-08-24,648000.0
2018-08-27,654000.0
2018-08-28,655000.0
2018-08-29,652000.0
2018-08-30,655000.0
2018-08-31,652000.0
2018-09-03,654000.0
2018-09-04,656000.0
2018-09-05,655000.0
2018-09-06,661000.0
2018-09-07,662000.0
2018-09-10,659000.0
2018-09-11,659000.0
2018-09-12,662000.0
2018-09-13,667000.0
2018-09-14,663000.0
2018-09-17,661000.0
2018-09-18,664000.0
2018-09-19,666000.0
2018-09-20,668000.0
2018-09-21,668000.0
2018-09-24,663000.0
2018-09-25,666000.0
2018-09-26,667000.0
2018-09-27,666000.0
2018-09-28,660000.0
2018-10-01,663000.0
2018-10-02,662000.0
2018-10-03,670000.0
2018-10-04,670000.0
2018-10-05,671000.0
2018-10-08,675000.0
2018-10-09,668000.0
2018-10-10,669000.0
2018-10-11,669000.0
2018-10-12,680000.0
2018-10-15,677000.0
2018-10-16,681000.0
2018-10-17,679000.0
2018-10-18,676000.0
2018-10-19,678000.0
2018-10-22,680000.0
2018-10-23,677000.0
2018-10-24,682000.0
2018-10-25,682000.0
2018-10-26,681000.0
2018-10-29,682000.0
2018-10-30,681000.0
2018-10-31,678000.0
2018-11-01,675000.0
2018-11-02,681000.0
2018-11-05,678000.0
2018-11-06,673000.0
2018-11-07,670000.0
2018-11-08,665000.0
2018-11-09,662000.0
2018-11-12,659000.0
2018-11-13,660000.0
2018-11-14,663000.0
2018-11-15,663000.0
2018-11-16,664000.0
2018-11-19,662000.0
2018-11-20,662000.0
2018-11-21,662000.0
2018-11-22,665000.0
2018-11-23,665000.0
2018-11-26,662000.0
2018-11-27,661000.0
