tanggal,harga_emas,kurs_dolar_rp
2015-11-16,479330.0,13732.0
2015-11-17,470310.0,13711.0
2015-11-18,472713.0,13763.0
2015-11-19,480452.0,13787.0
2015-11-20,476262.0,13739.0
2015-11-21,476085.0,13739.0
2015-11-22,476085.0,13739.0
2015-11-23,470896.0,13696.0
2015-11-24,475089.0,13723.0
2015-11-25,471512.0,13673.0
2015-11-26,473007.0,13733.0
2015-11-27,467302.0,13747.0
2015-11-28,467434.0,13747.0
2015-11-29,467434.0,13747.0
2015-11-30,473533.0,13840.0
2015-12-01,473504.0,13808.0
2015-12-02,466801.0,13757.0
2015-12-03,471256.0,13845.0
2015-12-04,483122.0,13833.0
2015-12-05,483389.0,13833.0
2015-12-06,483389.0,13833.0
2015-12-07,478947.0,13837.0
2015-12-08,478075.0,13853.0
2015-12-09,477630.0,13853.0
2015-12-10,481337.0,13954.0
2015-12-11,482453.0,13937.0
2015-12-12,481736.0,13937.0
2015-12-13,481736.0,13937.0
2015-12-14,483871.0,14076.0
2015-12-15,480282.0,14065.0
2015-12-16,485958.0,14050.0
2015-12-17,474869.0,14028.0
2015-12-18,481050.0,14032.0
2015-12-19,481140.0,14032.0
2015-12-20,481140.0,14032.0
2015-12-21,481719.0,13872.0
2015-12-22,471219.0,13615.0
2015-12-23,469327.0,13644.0
2015-12-24,472442.0,13644.0
2015-12-25,472091.0,13644.0
2015-12-26,472091.0,13644.0
2015-12-27,472091.0,13644.0
2015-12-28,469331.0,13639.0
2015-12-29,469502.0,13658.0
2015-12-30,470762.0,13794.0
2015-12-31,470619.0,13795.0
2016-01-01,470796.0,13795.0
2016-01-02,470796.0,13795.0
2016-01-03,470796.0,13795.0
2016-01-04,479628.0,13898.0
2016-01-05,483768.0,13931.0
2016-01-06,486087.0,13863.0
2016-01-07,496216.0,13946.0
2016-01-08,492583.0,13874.0
2016-01-09,492806.0,13874.0
2016-01-10,492806.0,13874.0
2016-01-11,492240.0,13935.0
2016-01-12,483682.0,13835.0
2016-01-13,486329.0,13861.0
2016-01-14,482964.0,13877.0
2016-01-15,486625.0,13886.0
2016-01-16,486268.0,13886.0
2016-01-17,486268.0,13886.0
2016-01-18,488202.0,13931.0
2016-01-19,486733.0,13921.0
2016-01-20,493365.0,13896.0
2016-01-21,489360.0,13899.0
2016-01-22,490309.0,13874.0
2016-01-23,489818.0,13874.0
2016-01-24,489818.0,13874.0
2016-01-25,493254.0,13844.0
2016-01-26,500041.0,13904.0
2016-01-27,498274.0,13871.0
2016-01-28,498341.0,13889.0
2016-01-29,496976.0,13846.0
2016-01-30,497777.0,13846.0
2016-01-31,497777.0,13846.0
2016-02-01,525600.0,14654.0
2016-02-02,537362.0,14709.0
2016-02-03,538639.0,14709.0
2016-02-04,538639.0,14709.0
2016-02-05,533057.0,14604.0
2016-02-06,530826.0,14382.0
2016-02-07,518312.0,14065.0
2016-02-08,508212.0,13809.0
2016-02-09,504307.0,13521.0
2016-02-10,502786.0,13521.0
2016-02-11,502786.0,13521.0
2016-02-12,504118.0,13466.0
2016-02-13,508178.0,13557.0
2016-02-14,513583.0,13557.0
2016-02-15,507878.0,13288.0
2016-02-16,514583.0,13534.0
2016-02-17,512407.0,13534.0
2016-02-18,512407.0,13534.0
2016-02-19,511543.0,13563.0
2016-02-20,516281.0,13634.0
2016-02-21,514005.0,13696.0
2016-02-22,511947.0,13640.0
2016-02-23,504576.0,13491.0
2016-02-24,505140.0,13491.0
2016-02-25,505140.0,13491.0
2016-02-26,511797.0,13643.0
2016-02-27,510984.0,13626.0
2016-02-28,516743.0,13630.0
2016-02-29,500822.0,13562.0
2016-03-01,529033.0,13367.0
2016-03-02,530275.0,13314.0
2016-03-03,535329.0,13260.0
2016-03-04,536497.0,13159.0
2016-03-05,532520.0,13159.0
2016-03-06,532520.0,13159.0
2016-03-07,530317.0,13029.0
2016-03-08,534347.0,13128.0
2016-03-09,529324.0,13128.0
2016-03-10,535794.0,13149.0
2016-03-11,529985.0,13087.0
2016-03-12,526241.0,13087.0
2016-03-13,526241.0,13087.0
2016-03-14,520909.0,13020.0
2016-03-15,517994.0,13087.0
2016-03-16,520350.0,13169.0
2016-03-17,535724.0,13166.0
2016-03-18,524714.0,13048.0
2016-03-19,526602.0,13048.0
2016-03-20,526602.0,13048.0
2016-03-21,526637.0,13160.0
2016-03-22,528042.0,13175.0
2016-03-23,517816.0,13167.0
2016-03-24,520185.0,13250.0
2016-03-25,518311.0,13250.0
2016-03-26,518311.0,13250.0
2016-03-27,518311.0,13250.0
2016-03-28,521466.0,13323.0
2016-03-29,531754.0,13363.0
2016-03-30,527471.0,13359.0
2016-03-31,525987.0,13276.0
2016-04-01,516440.0,13200.0
2016-04-02,519199.0,13200.0
2016-04-03,519199.0,13200.0
2016-04-04,514373.0,13145.0
2016-04-05,522162.0,13217.0
2016-04-06,519891.0,13223.0
2016-04-07,525318.0,13197.0
2016-04-08,525431.0,13169.0
2016-04-09,525050.0,13169.0
2016-04-10,525050.0,13169.0
2016-04-11,531213.0,13134.0
2016-04-12,529882.0,13123.0
2016-04-13,524960.0,13096.0
2016-04-14,521417.0,13238.0
2016-04-15,522729.0,13166.0
2016-04-16,522433.0,13166.0
2016-04-17,522433.0,13166.0
2016-04-18,523686.0,13204.0
2016-04-19,530380.0,13150.0
2016-04-20,529610.0,13133.0
2016-04-21,530527.0,13182.0
2016-04-22,520858.0,13169.0
2016-04-23,521959.0,13169.0
2016-04-24,521959.0,13169.0
2016-04-25,527894.0,13235.0
2016-04-26,527521.0,13215.0
2016-04-27,529360.0,13173.0
2016-04-28,536846.0,13204.0
2016-04-29,548648.0,13204.0
2016-04-30,548902.0,13204.0
2016-05-01,548902.0,13204.0
2016-05-02,549125.0,13192.0
2016-05-03,544660.0,13162.0
2016-05-04,544686.0,13246.0
2016-05-05,543451.0,13246.0
2016-05-06,551841.0,13246.0
2016-05-07,548562.0,13246.0
2016-05-08,548562.0,13246.0
2016-05-09,540782.0,13284.0
2016-05-10,540119.0,13333.0
2016-05-11,542941.0,13271.0
2016-05-12,543231.0,13299.0
2016-05-13,544107.0,13311.0
2016-05-14,544962.0,13311.0
2016-05-15,544962.0,13311.0
2016-05-16,546901.0,13328.0
2016-05-17,544977.0,13278.0
2016-05-18,544947.0,13319.0
2016-05-19,542387.0,13467.0
2016-05-20,545914.0,13573.0
2016-05-21,546394.0,13573.0
2016-05-22,546394.0,13573.0
2016-05-23,546188.0,13607.0
2016-05-24,537705.0,13606.0
2016-05-25,537856.0,13671.0
2016-05-26,533902.0,13615.0
2016-05-27,530108.0,13575.0
2016-05-28,529104.0,13575.0
2016-05-29,529104.0,13575.0
2016-05-30,529089.0,13641.0
2016-05-31,532108.0,13615.0
2016-06-01,530780.0,13671.0
2016-06-02,533561.0,13695.0
2016-06-03,542625.0,13612.0
2016-06-04,544463.0,13612.0
2016-06-05,544463.0,13612.0
2016-06-06,537846.0,13478.0
2016-06-07,534510.0,13375.0
2016-06-08,536435.0,13241.0
2016-06-09,540624.0,13231.0
2016-06-10,544239.0,13309.0
2016-06-11,545052.0,13309.0
2016-06-12,545052.0,13309.0
2016-06-13,551166.0,13341.0
2016-06-14,547503.0,13273.0
2016-06-15,553564.0,13398.0
2016-06-16,558129.0,13327.0
2016-06-17,554188.0,13358.0
2016-06-18,557795.0,13358.0
2016-06-19,557795.0,13358.0
2016-06-20,549141.0,13260.0
2016-06-21,542145.0,13286.0
2016-06-22,542250.0,13298.0
2016-06-23,537961.0,13265.0
2016-06-24,562602.0,13296.0
2016-06-25,562559.0,13296.0
2016-06-26,562559.0,13296.0
2016-06-27,573842.0,13495.0
2016-06-28,560483.0,13256.0
2016-06-29,560614.0,13166.0
2016-06-30,557736.0,13180.0
2016-07-01,565994.0,13172.0
2016-07-02,568027.0,13172.0
2016-07-03,568027.0,13172.0
2016-07-04,572304.0,13172.0
2016-07-05,573405.0,13172.0
2016-07-06,578444.0,13172.0
2016-07-07,575861.0,13172.0
2016-07-08,574294.0,13172.0
2016-07-09,578444.0,13172.0
2016-07-10,578444.0,13172.0
2016-07-11,572437.0,13112.0
2016-07-12,563231.0,13151.0
2016-07-13,565717.0,13095.0
2016-07-14,559607.0,13088.0
2016-07-15,560027.0,13086.0
2016-07-16,562845.0,13086.0
2016-07-17,562845.0,13086.0
2016-07-18,559917.0,13112.0
2016-07-19,560784.0,13086.0
2016-07-20,555319.0,13100.0
2016-07-21,561567.0,13122.0
2016-07-22,557089.0,13102.0
2016-07-23,557089.0,13102.0
2016-07-24,557089.0,13102.0
2016-07-25,557352.0,13135.0
2016-07-26,558157.0,13150.0
2016-07-27,560221.0,13130.0
2016-07-28,562447.0,13113.0
2016-07-29,567189.0,13094.0
2016-07-30,568789.0,13094.0
2016-07-31,568789.0,13094.0
2016-08-01,568643.0,13080.0
2016-08-02,574108.0,13079.0
2016-08-03,572018.0,13114.0
2016-08-04,575473.0,13138.0
2016-08-05,565114.0,13125.0
2016-08-06,564017.0,13125.0
2016-08-07,564017.0,13125.0
2016-08-08,565044.0,13144.0
2016-08-09,565880.0,13133.0
2016-08-10,567432.0,13123.0
2016-08-11,567548.0,13113.0
2016-08-12,563295.0,13120.0
2016-08-13,563549.0,13120.0
2016-08-14,563549.0,13120.0
2016-08-15,565701.0,13121.0
2016-08-16,567446.0,13098.0
2016-08-17,566057.0,13098.0
2016-08-18,569531.0,13114.0
2016-08-19,566416.0,13119.0
2016-08-20,565783.0,13119.0
2016-08-21,565783.0,13119.0
2016-08-22,568299.0,13197.0
2016-08-23,569414.0,13216.0
2016-08-24,565554.0,13252.0
2016-08-25,563976.0,13267.0
2016-08-26,564106.0,13242.0
2016-08-27,562445.0,13242.0
2016-08-28,562445.0,13242.0
2016-08-29,564701.0,13275.0
2016-08-30,561164.0,13260.0
2016-08-31,559436.0,13300.0
2016-09-01,560777.0,13269.0
2016-09-02,563807.0,13261.0
2016-09-03,564915.0,13261.0
2016-09-04,564915.0,13261.0
2016-09-05,563080.0,13197.0
2016-09-06,569457.0,13162.0
2016-09-07,565412.0,13086.0
2016-09-08,563060.0,13090.0
2016-09-09,560660.0,13089.0
2016-09-10,559019.0,13089.0
2016-09-11,559019.0,13089.0
2016-09-12,556157.0,13089.0
2016-09-13,559764.0,13151.0
2016-09-14,562489.0,13228.0
2016-09-15,557904.0,13190.0
2016-09-16,552791.0,13131.0
2016-09-17,553256.0,13131.0
2016-09-18,553256.0,13131.0
2016-09-19,555958.0,13164.0
2016-09-20,555790.0,13142.0
2016-09-21,560651.0,13148.0
2016-09-22,564835.0,13098.0
2016-09-23,563741.0,13098.0
2016-09-24,563277.0,13098.0
2016-09-25,563277.0,13098.0
2016-09-26,563466.0,13076.0
2016-09-27,555868.0,13027.0
2016-09-28,548525.0,12926.0
2016-09-29,550003.0,12952.0
2016-09-30,550535.0,12998.0
2016-10-01,550159.0,12998.0
2016-10-02,550159.0,12998.0
2016-10-03,548408.0,13010.0
2016-10-04,531530.0,12988.0
2016-10-05,527889.0,12995.0
2016-10-06,523381.0,12992.0
2016-10-07,524453.0,13002.0
2016-10-08,526167.0,13002.0
2016-10-09,526167.0,13002.0
2016-10-10,524873.0,12969.0
2016-10-11,525136.0,12992.0
2016-10-12,524086.0,13023.0
2016-10-13,526297.0,13028.0
2016-10-14,526688.0,13047.0
2016-10-15,524884.0,13047.0
2016-10-16,524884.0,13047.0
2016-10-17,527096.0,13054.0
2016-10-18,529628.0,13044.0
2016-10-19,530969.0,13007.0
2016-10-20,529263.0,12999.0
2016-10-21,529658.0,13020.0
2016-10-22,530118.0,13020.0
2016-10-23,530118.0,13020.0
2016-10-24,530127.0,13047.0
2016-10-25,532670.0,13022.0
2016-10-26,529725.0,12997.0
2016-10-27,531534.0,13027.0
2016-10-28,532853.0,13048.0
2016-10-29,535244.0,13048.0
2016-10-30,535244.0,13048.0
2016-10-31,534360.0,13051.0
2016-11-01,540535.0,13036.0
2016-11-02,548333.0,13058.0
2016-11-03,545521.0,13050.0
2016-11-04,549380.0,13103.0
2016-11-05,549927.0,13103.0
2016-11-06,549927.0,13103.0
2016-11-07,538531.0,13082.0
2016-11-08,536798.0,13090.0
2016-11-09,539539.0,13084.0
2016-11-10,532843.0,13118.0
2016-11-11,529090.0,13350.0
2016-11-12,526901.0,13350.0
2016-11-13,526901.0,13350.0
2016-11-14,523309.0,13358.0
2016-11-15,525227.0,13338.0
2016-11-16,526954.0,13347.0
2016-11-17,527680.0,13385.0
2016-11-18,520741.0,13408.0
2016-11-19,520784.0,13408.0
2016-11-20,520784.0,13408.0
2016-11-21,523764.0,13438.0
2016-11-22,522442.0,13424.0
2016-11-23,515036.0,13473.0
2016-11-24,516160.0,13540.0
2016-11-25,515515.0,13570.0
2016-11-26,516780.0,13570.0
2016-11-27,516780.0,13570.0
2016-11-28,515889.0,13467.0
2016-11-29,517287.0,13549.0
2016-11-30,512110.0,13563.0
2016-12-01,510207.0,13582.0
2016-12-02,511115.0,13524.0
2016-12-03,511898.0,13524.0
2016-12-04,511898.0,13524.0
2016-12-05,506728.0,13516.0
2016-12-06,504765.0,13405.0
2016-12-07,505082.0,13336.0
2016-12-08,501004.0,13304.0
2016-12-09,498645.0,13337.0
2016-12-10,497616.0,13337.0
2016-12-11,497616.0,13337.0
2016-12-12,498088.0,13337.0
2016-12-13,495116.0,13309.0
2016-12-14,496915.0,13285.0
2016-12-15,483221.0,13367.0
2016-12-16,492433.0,13426.0
2016-12-17,489929.0,13426.0
2016-12-18,489929.0,13426.0
2016-12-19,490740.0,13381.0
2016-12-20,486615.0,13393.0
2016-12-21,490302.0,13473.0
2016-12-22,488444.0,13435.0
2016-12-23,490539.0,13470.0
2016-12-24,490712.0,13470.0
2016-12-25,490712.0,13470.0
2016-12-26,491102.0,13470.0
2016-12-27,490986.0,13436.0
2016-12-28,492728.0,13447.0
2016-12-29,501651.0,13473.0
2016-12-30,499582.0,13436.0
2016-12-31,497768.0,13436.0
2017-01-01,497768.0,13436.0
2017-01-02,497379.0,13436.0
2017-01-03,503572.0,13485.0
2017-01-04,504350.0,13478.0
2017-01-05,508218.0,13370.0
2017-01-06,503053.0,13347.0
2017-01-07,503224.0,13347.0
2017-01-08,503224.0,13347.0
2017-01-09,509133.0,13385.0
2017-01-10,508973.0,13320.0
2017-01-11,508555.0,13327.0
2017-01-12,513688.0,13288.0
2017-01-13,511381.0,13308.0
2017-01-14,512279.0,13308.0
2017-01-15,512279.0,13308.0
2017-01-16,516283.0,13354.0
2017-01-17,522274.0,13381.0
2017-01-18,520077.0,13328.0
2017-01-19,516402.0,13376.0
2017-01-20,518097.0,13382.0
2017-01-21,520721.0,13382.0
2017-01-22,520721.0,13382.0
2017-01-23,523814.0,13372.0
2017-01-24,519769.0,13330.0
2017-01-25,514884.0,13340.0
2017-01-26,507964.0,13325.0
2017-01-27,510334.0,13359.0
2017-01-28,511880.0,13359.0
2017-01-29,511880.0,13359.0
2017-01-30,512804.0,13335.0
2017-01-31,520490.0,13343.0
2017-02-01,550159.0,12998.0
2017-02-02,550159.0,12998.0
2017-02-03,548408.0,13010.0
2017-02-04,531530.0,12988.0
2017-02-05,527889.0,12995.0
2017-02-06,523381.0,12992.0
2017-02-07,524453.0,13002.0
2017-02-08,526167.0,13002.0
2017-02-09,526167.0,13002.0
2017-02-10,524873.0,12969.0
2017-02-11,525136.0,12992.0
2017-02-12,524086.0,13023.0
2017-02-13,526297.0,13028.0
2017-02-14,526688.0,13047.0
2017-02-15,524884.0,13047.0
2017-02-16,524884.0,13047.0
2017-02-17,527096.0,13054.0
2017-02-18,529628.0,13044.0
2017-02-19,530969.0,13007.0
2017-02-20,529263.0,12999.0
2017-02-21,529658.0,13020.0
2017-02-22,530118.0,13020.0
2017-02-23,530118.0,13020.0
2017-02-24,530127.0,13047.0
2017-02-25,532670.0,13022.0
2017-02-26,529725.0,12997.0
2017-02-27,531534.0,13027.0
2017-02-28,532853.0,13048.0
2017-03-01,534977.0,13361.0
2017-03-02,530656.0,13361.0
2017-03-03,526434.0,13375.0
2017-03-04,530872.0,13375.0
2017-03-05,530872.0,13375.0
2017-03-06,526925.0,13364.0
2017-03-07,522309.0,13350.0
2017-03-08,519233.0,13340.0
2017-03-09,517482.0,13373.0
2017-03-10,516516.0,13393.0
2017-03-11,518690.0,13393.0
2017-03-12,518690.0,13393.0
2017-03-13,518023.0,13364.0
2017-03-14,517434.0,13360.0
2017-03-15,516110.0,13375.0
2017-03-16,526859.0,13336.0
2017-03-17,526903.0,13342.0
2017-03-18,527195.0,13342.0
2017-03-19,527195.0,13342.0
2017-03-20,528378.0,13329.0
2017-03-21,532372.0,13308.0
2017-03-22,535651.0,13335.0
2017-03-23,533448.0,13332.0
2017-03-24,534609.0,13329.0
2017-03-25,533486.0,13329.0
2017-03-26,533486.0,13329.0
2017-03-27,537367.0,13314.0
2017-03-28,537196.0,13314.0
2017-03-29,536159.0,13323.0
2017-03-30,534811.0,13316.0
2017-03-31,534746.0,13321.0
2017-04-01,534888.0,13321.0
2017-04-02,534888.0,13321.0
2017-04-03,536469.0,13324.0
2017-04-04,538049.0,13326.0
2017-04-05,534129.0,13329.0
2017-04-06,536770.0,13327.0
2017-04-07,542485.0,13341.0
2017-04-08,537852.0,13341.0
2017-04-09,537852.0,13341.0
2017-04-10,537212.0,13323.0
2017-04-11,542562.0,13282.0
2017-04-12,544832.0,13298.0
2017-04-13,548693.0,13264.0
2017-04-14,547431.0,13264.0
2017-04-15,547563.0,13264.0
2017-04-16,547563.0,13264.0
2017-04-17,549199.0,13255.0
2017-04-18,551530.0,13299.0
2017-04-19,548041.0,13299.0
2017-04-20,548555.0,13328.0
2017-04-21,550594.0,13320.0
2017-04-22,550025.0,13320.0
2017-04-23,550025.0,13320.0
2017-04-24,546068.0,13320.0
2017-04-25,540527.0,13296.0
2017-04-26,539261.0,13278.0
2017-04-27,540862.0,13299.0
2017-04-28,542730.0,13327.0
2017-04-29,543312.0,13327.0
2017-04-30,543312.0,13327.0
2017-05-01,537742.0,13327.0
2017-05-02,537264.0,13316.0
2017-05-03,533710.0,13297.0
2017-05-04,527338.0,13330.0
2017-05-05,526651.0,13339.0
2017-05-06,526467.0,13339.0
2017-05-07,526467.0,13339.0
2017-05-08,525807.0,13324.0
2017-05-09,520923.0,13317.0
2017-05-10,523956.0,13355.0
2017-05-11,525540.0,13355.0
2017-05-12,526266.0,13340.0
2017-05-13,526777.0,13340.0
2017-05-14,526777.0,13340.0
2017-05-15,527605.0,13319.0
2017-05-16,528851.0,13298.0
2017-05-17,537507.0,13306.0
2017-05-18,538195.0,13343.0
2017-05-19,539690.0,13410.0
2017-05-20,541199.0,13410.0
2017-05-21,541199.0,13410.0
2017-05-22,538485.0,13297.0
2017-05-23,536085.0,13296.0
2017-05-24,535774.0,13316.0
2017-05-25,537769.0,13316.0
2017-05-26,541226.0,13295.0
2017-05-27,541465.0,13295.0
2017-05-28,541465.0,13295.0
2017-05-29,542093.0,13312.0
2017-05-30,541480.0,13336.0
2017-05-31,543102.0,13321.0
2017-06-01,540918.0,13321.0
2017-06-02,546169.0,13311.0
2017-06-03,547124.0,13311.0
2017-06-04,547124.0,13311.0
2017-06-05,546637.0,13287.0
2017-06-06,551907.0,13285.0
2017-06-07,551862.0,13307.0
2017-06-08,546627.0,13316.0
2017-06-09,542321.0,13292.0
2017-06-10,541240.0,13292.0
2017-06-11,541240.0,13292.0
2017-06-12,541001.0,13292.0
2017-06-13,540373.0,13294.0
2017-06-14,544840.0,13286.0
2017-06-15,535072.0,13282.0
2017-06-16,536166.0,13298.0
2017-06-17,535875.0,13298.0
2017-06-18,535875.0,13298.0
2017-06-19,532923.0,13286.0
2017-06-20,531722.0,13297.0
2017-06-21,532250.0,13301.0
2017-06-22,535608.0,13319.0
2017-06-23,537544.0,13319.0
2017-06-24,538113.0,13319.0
2017-06-25,538113.0,13319.0
2017-06-26,532653.0,13319.0
2017-06-27,533964.0,13319.0
2017-06-28,534961.0,13319.0
2017-06-29,533193.0,13319.0
2017-06-30,531985.0,13319.0
2017-07-01,531557.0,13319.0
2017-07-02,531557.0,13319.0
2017-07-03,523400.0,13325.0
2017-07-04,526304.0,13386.0
2017-07-05,525218.0,13349.0
2017-07-06,525559.0,13364.0
2017-07-07,521977.0,13397.0
2017-07-08,522390.0,13397.0
2017-07-09,522390.0,13397.0
2017-07-10,522547.0,13408.0
2017-07-11,523709.0,13387.0
2017-07-12,524882.0,13368.0
2017-07-13,522064.0,13342.0
2017-07-14,527221.0,13347.0
2017-07-15,527165.0,13347.0
2017-07-16,527165.0,13347.0
2017-07-17,528193.0,13313.0
2017-07-18,531674.0,13314.0
2017-07-19,531001.0,13304.0
2017-07-20,533695.0,13320.0
2017-07-21,536711.0,13323.0
2017-07-22,537414.0,13323.0
2017-07-23,537414.0,13323.0
2017-07-24,537398.0,13319.0
2017-07-25,535747.0,13320.0
2017-07-26,535015.0,13334.0
2017-07-27,538645.0,13315.0
2017-07-28,543734.0,13326.0
2017-07-29,543786.0,13326.0
2017-07-30,543786.0,13326.0
2017-07-31,543141.0,13323.0
2017-08-01,544868.0,13318.0
2017-08-02,545151.0,13331.0
2017-08-03,543649.0,13330.0
2017-08-04,538713.0,13324.0
2017-08-05,539236.0,13324.0
2017-08-06,539236.0,13324.0
2017-08-07,538948.0,13319.0
2017-08-08,537788.0,13319.0
2017-08-09,544852.0,13324.0
2017-08-10,550541.0,13338.0
2017-08-11,553344.0,13370.0
2017-08-12,554084.0,13370.0
2017-08-13,554084.0,13370.0
2017-08-14,551372.0,13344.0
2017-08-15,546245.0,13344.0
2017-08-16,547026.0,13374.0
2017-08-17,553033.0,13374.0
2017-08-18,552638.0,13368.0
2017-08-19,552032.0,13368.0
2017-08-20,552032.0,13368.0
2017-08-21,554201.0,13355.0
2017-08-22,551870.0,13338.0
2017-08-23,552288.0,13342.0
2017-08-24,552824.0,13354.0
2017-08-25,554545.0,13348.0
2017-08-26,554073.0,13348.0
2017-08-27,554073.0,13348.0
2017-08-28,560391.0,13338.0
2017-08-29,563858.0,13348.0
2017-08-30,561137.0,13343.0
2017-08-31,565161.0,13351.0
2017-09-01,568067.0,13351.0
2017-09-02,568723.0,13351.0
2017-09-03,568723.0,13351.0
2017-09-04,572419.0,13345.0
2017-09-05,573440.0,13336.0
2017-09-06,573526.0,13337.0
2017-09-07,577163.0,13331.0
2017-09-08,575137.0,13284.0
2017-09-09,575056.0,13284.0
2017-09-10,575056.0,13284.0
2017-09-11,563778.0,13154.0
2017-09-12,562776.0,13186.0
2017-09-13,561502.0,13209.0
2017-09-14,563906.0,13239.0
2017-09-15,564067.0,13261.0
2017-09-16,562839.0,13261.0
2017-09-17,562839.0,13261.0
2017-09-18,555730.0,13238.0
2017-09-19,556586.0,13258.0
2017-09-20,560119.0,13270.0
2017-09-21,551898.0,13270.0
2017-09-22,554755.0,13325.0
2017-09-23,555668.0,13325.0
2017-09-24,555668.0,13325.0
2017-09-25,559710.0,13305.0
2017-09-26,555627.0,13348.0
2017-09-27,553296.0,13384.0
2017-09-28,557196.0,13464.0
2017-09-29,556897.0,13492.0
2017-09-30,554785.0,13492.0
2017-10-01,554785.0,13492.0
2017-10-02,553336.0,13499.0
2017-10-03,556005.0,13582.0
2017-10-04,552345.0,13489.0
2017-10-05,551744.0,13483.0
2017-10-06,552450.0,13485.0
2017-10-07,553430.0,13485.0
2017-10-08,553430.0,13485.0
2017-10-09,556498.0,13504.0
2017-10-10,559771.0,13491.0
2017-10-11,558359.0,13509.0
2017-10-12,562215.0,13521.0
2017-10-13,564819.0,13508.0
2017-10-14,566239.0,13508.0
2017-10-15,566239.0,13508.0
2017-10-16,565074.0,13483.0
2017-10-17,557582.0,13490.0
2017-10-18,556936.0,13514.0
2017-10-19,559733.0,13521.0
2017-10-20,556147.0,13517.0
2017-10-21,556569.0,13517.0
2017-10-22,556569.0,13517.0
2017-10-23,557762.0,13535.0
2017-10-24,555075.0,13529.0
2017-10-25,557822.0,13570.0
2017-10-26,553661.0,13560.0
2017-10-27,556901.0,13630.0
2017-10-28,558224.0,13630.0
2017-10-29,558224.0,13630.0
2017-10-30,558176.0,13580.0
2017-10-31,553872.0,13572.0
2017-11-01,558079.0,13592.0
2017-11-02,556346.0,13562.0
2017-11-03,550356.0,13500.0
2017-11-04,551259.0,13500.0
2017-11-05,551259.0,13500.0
2017-11-06,556280.0,13529.0
2017-11-07,553207.0,13504.0
2017-11-08,559418.0,13524.0
2017-11-09,558709.0,13514.0
2017-11-10,554455.0,13514.0
2017-11-11,554338.0,13514.0
2017-11-12,554338.0,13514.0
2017-11-13,557310.0,13555.0
2017-11-14,557441.0,13542.0
2017-11-15,555960.0,13539.0
2017-11-16,557090.0,13538.0
2017-11-17,560089.0,13517.0
2017-11-18,562414.0,13517.0
2017-11-19,562414.0,13517.0
2017-11-20,556737.0,13529.0
2017-11-21,558377.0,13544.0
2017-11-22,561298.0,13523.0
2017-11-23,560655.0,13503.0
2017-11-24,559590.0,13506.0
2017-11-25,559372.0,13506.0
2017-11-26,559372.0,13506.0
2017-11-27,563463.0,13511.0
2017-11-28,563700.0,13527.0
2017-11-29,558581.0,13515.0
2017-11-30,554833.0,13514.0
2017-12-01,558757.0,13514.0
2017-12-02,556393.0,13514.0
2017-12-03,556393.0,13514.0
2017-12-04,554332.0,13527.0
2017-12-05,548604.0,13515.0
2017-12-06,549365.0,13524.0
2017-12-07,546058.0,13552.0
2017-12-08,543975.0,13556.0
2017-12-09,544062.0,13556.0
2017-12-10,544062.0,13556.0
2017-12-11,542890.0,13546.0
2017-12-12,539108.0,13550.0
2017-12-13,544286.0,13589.0
2017-12-14,546552.0,13565.0
2017-12-15,547537.0,13573.0
2017-12-16,547799.0,13573.0
2017-12-17,547799.0,13573.0
2017-12-18,551610.0,13584.0
2017-12-19,550644.0,13587.0
2017-12-20,552250.0,13579.0
2017-12-21,551699.0,13545.0
2017-12-22,555275.0,13558.0
2017-12-23,556012.0,13558.0
2017-12-24,556012.0,13558.0
2017-12-25,555764.0,13558.0
2017-12-26,559246.0,13558.0
2017-12-27,561134.0,13562.0
2017-12-28,564338.0,13560.0
2017-12-29,567724.0,13548.0
2017-12-30,567454.0,13548.0
2017-12-31,567454.0,13548.0
2018-01-01,567498.0,13548.0
2018-01-02,571535.0,13542.0
2018-01-03,571440.0,13498.0
2018-01-04,571407.0,13474.0
2018-01-05,569020.0,13405.0
2018-01-06,568735.0,13405.0
2018-01-07,568735.0,13405.0
2018-01-08,567582.0,13397.0
2018-01-09,566305.0,13428.0
2018-01-10,569651.0,13449.0
2018-01-11,570739.0,13427.0
2018-01-12,571838.0,13362.0
2018-01-13,574687.0,13362.0
2018-01-14,574687.0,13362.0
2018-01-15,574673.0,13330.0
2018-01-16,572145.0,13333.0
2018-01-17,570893.0,13323.0
2018-01-18,571821.0,13365.0
2018-01-19,571720.0,13331.0
2018-01-20,570734.0,13331.0
2018-01-21,570734.0,13331.0
2018-01-22,571390.0,13334.0
2018-01-23,573184.0,13318.0
2018-01-24,579193.0,13321.0
2018-01-25,581225.0,13290.0
2018-01-26,578316.0,13303.0
2018-01-27,577534.0,13303.0
2018-01-28,577534.0,13303.0
2018-01-29,573400.0,13327.0
2018-01-30,577023.0,13398.0
2018-01-31,578592.0,13413.0
2018-02-01,554785.0,13492.0
2018-02-02,553336.0,13499.0
2018-02-03,556005.0,13582.0
2018-02-04,552345.0,13489.0
2018-02-05,551744.0,13483.0
2018-02-06,552450.0,13485.0
2018-02-07,553430.0,13485.0
2018-02-08,553430.0,13485.0
2018-02-09,556498.0,13504.0
2018-02-10,559771.0,13491.0
2018-02-11,558359.0,13509.0
2018-02-12,562215.0,13521.0
2018-02-13,564819.0,13508.0
2018-02-14,566239.0,13508.0
